case:concept:name,min,max,duration_days
declaration 141061,2018-10-10 17:29:46+00:00,2018-11-05 17:31:17+00:00,26.00105324074074
declaration 141066,2018-10-11 07:41:36+00:00,2018-10-18 17:31:16+00:00,7.409490740740741
declaration 141071,2018-10-11 13:29:31+00:00,2018-10-18 17:31:16+00:00,7.167881944444445
declaration 141077,2018-10-11 15:29:06+00:00,2018-11-22 17:31:32+00:00,42.085023148148146
declaration 141086,2018-10-12 09:15:16+00:00,2018-10-18 17:31:16+00:00,6.344444444444444
declaration 141091,2018-10-12 09:15:16+00:00,2018-10-18 17:31:16+00:00,6.344444444444444
declaration 141096,2018-10-12 09:16:45+00:00,2018-10-18 17:31:16+00:00,6.343414351851852
declaration 141101,2018-10-12 10:06:14+00:00,2018-10-18 17:31:16+00:00,6.309050925925926
declaration 141106,2018-10-12 10:18:38+00:00,2018-10-18 17:31:16+00:00,6.300439814814815
declaration 141111,2018-10-12 10:20:53+00:00,2018-10-18 17:31:16+00:00,6.298877314814815
declaration 141116,2018-10-12 10:26:23+00:00,2018-10-18 17:31:16+00:00,6.29505787037037
declaration 141121,2018-10-12 15:05:01+00:00,2018-11-01 17:31:15+00:00,20.101550925925928
declaration 141127,2018-10-12 15:06:53+00:00,2018-10-29 17:31:15+00:00,17.100254629629628
declaration 141137,2018-10-12 15:09:56+00:00,2018-10-18 17:31:16+00:00,6.098148148148148
declaration 141143,2018-10-13 12:52:43+00:00,2018-11-12 17:30:45+00:00,30.193078703703705
declaration 141148,2018-10-13 17:12:28+00:00,2018-10-25 17:31:41+00:00,12.013344907407408
declaration 141154,2018-10-15 16:38:06+00:00,2018-10-25 17:31:41+00:00,10.037210648148148
declaration 141162,2018-10-16 12:07:33+00:00,2018-10-29 17:31:15+00:00,13.224791666666667
declaration 141168,2018-10-17 20:56:24+00:00,2018-10-25 17:31:41+00:00,7.857835648148148
declaration 141173,2018-12-13 22:17:14+00:00,2018-12-20 17:31:28+00:00,6.801550925925926
declaration 141178,2018-12-13 22:38:50+00:00,2018-12-20 17:31:28+00:00,6.786550925925926
declaration 141186,2018-12-13 22:58:57+00:00,2018-12-20 17:31:28+00:00,6.772581018518519
declaration 141192,2018-12-14 10:11:51+00:00,2018-12-20 17:31:28+00:00,6.305289351851852
declaration 141197,2018-12-14 10:44:15+00:00,2018-12-20 17:31:28+00:00,6.282789351851852
declaration 141202,2018-12-14 10:44:59+00:00,2019-01-03 11:59:15+00:00,20.051574074074075
declaration 141208,2018-12-14 12:31:45+00:00,2018-12-20 17:31:28+00:00,6.208136574074074
declaration 141217,2018-12-14 13:07:57+00:00,2019-01-03 11:59:15+00:00,19.952291666666667
declaration 141223,2018-12-14 13:10:32+00:00,2019-01-03 11:59:15+00:00,19.950497685185184
declaration 141229,2018-12-15 09:33:37+00:00,2018-12-20 17:31:28+00:00,5.331840277777777
declaration 141235,2018-12-16 20:24:26+00:00,2018-12-20 17:31:28+00:00,3.879884259259259
declaration 141241,2018-12-16 21:39:06+00:00,2019-01-03 11:59:15+00:00,17.597326388888888
declaration 141247,2018-12-17 08:30:09+00:00,2018-12-20 17:31:28+00:00,3.375914351851852
declaration 141257,2018-12-17 08:36:31+00:00,2019-01-03 11:59:15+00:00,17.140787037037036
declaration 141262,2018-12-17 08:37:24+00:00,2018-12-20 17:31:28+00:00,3.3708796296296297
declaration 141267,2018-12-17 08:58:31+00:00,2018-12-20 17:31:28+00:00,3.356215277777778
declaration 141272,2018-12-17 13:16:48+00:00,2018-12-20 17:31:28+00:00,3.176851851851852
declaration 141277,2018-12-17 14:27:05+00:00,2019-01-03 11:59:15+00:00,16.89733796296296
declaration 141283,2018-12-17 14:36:39+00:00,2018-12-20 17:31:28+00:00,3.121400462962963
declaration 141288,2018-12-17 14:38:37+00:00,2019-01-03 11:59:15+00:00,16.889328703703704
declaration 141294,2018-12-17 19:20:53+00:00,2019-01-07 17:31:12+00:00,20.92383101851852
declaration 141299,2018-12-17 19:43:52+00:00,2019-01-03 11:59:15+00:00,16.67734953703704
declaration 141305,2018-12-18 08:38:57+00:00,2019-01-03 11:59:15+00:00,16.139097222222222
declaration 141310,2018-12-18 09:25:39+00:00,2019-02-04 17:31:16+00:00,48.337233796296296
declaration 141315,2018-10-19 10:29:17+00:00,2018-10-25 17:31:41+00:00,6.293333333333333
declaration 141320,2018-10-19 18:49:19+00:00,2018-10-29 17:31:15+00:00,9.945787037037038
declaration 141325,2018-10-19 21:38:26+00:00,2018-10-29 17:31:15+00:00,9.828344907407407
declaration 141330,2018-10-20 16:59:25+00:00,2018-11-05 17:31:17+00:00,16.022129629629628
declaration 141335,2018-10-20 19:20:12+00:00,2018-10-25 17:31:41+00:00,4.924641203703704
declaration 141341,2018-10-20 19:23:24+00:00,2018-11-05 17:31:17+00:00,15.922141203703704
declaration 141347,2018-10-21 10:48:36+00:00,2018-10-25 17:31:41+00:00,4.279918981481481
declaration 141352,2018-10-22 13:39:13+00:00,2018-11-12 17:30:45+00:00,21.160787037037036
declaration 141357,2018-10-22 20:45:33+00:00,2018-10-29 17:31:15+00:00,6.865069444444444
declaration 141362,2018-10-22 21:52:13+00:00,2018-12-06 17:31:33+00:00,44.81898148148148
declaration 141368,2018-12-18 13:22:11+00:00,2019-01-03 11:59:15+00:00,15.942407407407407
declaration 141373,2018-12-18 14:19:37+00:00,2019-01-03 11:59:15+00:00,15.902523148148148
declaration 141379,2018-12-18 14:59:39+00:00,2019-01-03 11:59:15+00:00,15.874722222222223
declaration 141384,2018-12-18 15:03:01+00:00,2019-01-03 11:59:15+00:00,15.87238425925926
declaration 141389,2018-12-18 15:12:38+00:00,2019-01-03 11:59:15+00:00,15.865706018518518
declaration 141395,2018-12-18 15:27:21+00:00,2018-12-19 11:28:23+00:00,0.8340509259259259
declaration 141400,2018-12-18 16:27:52+00:00,2019-01-07 17:31:12+00:00,20.04398148148148
declaration 141405,2018-12-18 16:54:24+00:00,2019-01-03 11:59:15+00:00,15.795034722222223
declaration 141410,2018-12-18 16:59:52+00:00,2019-01-03 11:59:15+00:00,15.791238425925926
declaration 141415,2018-12-19 07:41:03+00:00,2019-01-03 11:59:15+00:00,15.179305555555555
declaration 141421,2018-12-19 13:09:48+00:00,2019-01-03 11:59:15+00:00,14.951006944444444
declaration 141426,2018-12-19 14:11:44+00:00,2018-12-19 14:11:44+00:00,0.0
declaration 141428,2018-12-19 17:18:03+00:00,2019-02-18 17:31:16+00:00,61.00917824074074
declaration 141434,2018-12-19 17:19:09+00:00,2019-01-07 17:31:12+00:00,19.008368055555554
declaration 141439,2018-12-19 19:17:02+00:00,2019-01-10 17:31:08+00:00,21.926458333333333
declaration 141445,2018-12-19 21:18:38+00:00,2019-01-10 17:31:08+00:00,21.84201388888889
declaration 141451,2018-12-20 07:57:22+00:00,2019-01-14 17:31:19+00:00,25.398576388888888
declaration 141456,2018-12-21 13:21:38+00:00,2019-01-14 17:31:19+00:00,24.173391203703705
declaration 141461,2018-12-21 13:31:18+00:00,2019-01-10 17:31:08+00:00,20.166550925925925
declaration 141467,2018-12-21 13:37:34+00:00,2019-01-14 17:31:19+00:00,24.16232638888889
declaration 141472,2018-12-21 20:54:34+00:00,2019-01-10 17:31:08+00:00,19.858726851851852
declaration 141477,2018-09-21 18:44:45+00:00,2018-10-04 17:31:15+00:00,12.948958333333334
declaration 141483,2018-10-14 10:30:15+00:00,2018-10-18 17:31:16+00:00,4.292372685185185
declaration 141488,2018-10-14 10:50:30+00:00,2018-10-18 17:31:16+00:00,4.278310185185185
declaration 141493,2018-10-14 13:53:08+00:00,2018-10-18 17:31:16+00:00,4.151481481481482
declaration 141499,2018-10-14 14:39:06+00:00,2018-11-01 17:31:15+00:00,18.11954861111111
declaration 141505,2018-10-14 15:23:45+00:00,2018-10-18 17:31:16+00:00,4.08855324074074
declaration 141510,2018-10-14 15:26:07+00:00,2018-10-18 17:31:16+00:00,4.086909722222222
declaration 141515,2018-10-14 15:49:44+00:00,2018-10-18 17:31:16+00:00,4.070509259259259
declaration 141520,2018-10-15 08:42:28+00:00,2018-10-18 17:31:16+00:00,3.3672222222222223
declaration 141525,2018-10-15 09:53:34+00:00,2018-10-22 17:31:24+00:00,7.317939814814815
declaration 141531,2018-10-15 10:01:48+00:00,2019-01-31 17:31:11+00:00,108.31207175925925
declaration 141536,2018-10-15 11:06:13+00:00,2018-10-25 17:31:41+00:00,10.267685185185185
declaration 141542,2018-10-16 11:56:52+00:00,2018-11-01 17:31:15+00:00,16.232210648148147
declaration 141547,2018-10-16 13:32:14+00:00,2018-10-16 13:32:14+00:00,0.0
declaration 141549,2018-10-16 18:26:36+00:00,2018-10-25 17:31:41+00:00,8.961863425925927
declaration 141555,2018-10-17 13:53:47+00:00,2018-11-05 17:31:17+00:00,19.151041666666668
declaration 141560,2018-10-17 13:54:00+00:00,2018-10-29 17:31:15+00:00,12.150868055555556
declaration 141565,2018-10-17 13:55:58+00:00,2018-10-25 17:31:41+00:00,8.149803240740741
declaration 141571,2018-10-18 18:03:36+00:00,2018-11-05 17:31:17+00:00,17.97755787037037
declaration 141580,2018-10-18 19:08:00+00:00,2018-10-25 17:31:41+00:00,6.933113425925926
declaration 141588,2018-10-18 19:13:05+00:00,2018-10-22 17:31:24+00:00,3.929386574074074
declaration 141593,2018-10-19 09:51:03+00:00,2018-10-25 17:31:41+00:00,6.3198842592592595
declaration 141598,2018-10-19 13:05:02+00:00,2018-10-25 17:31:41+00:00,6.185173611111111
declaration 141603,2018-10-19 13:05:50+00:00,2018-10-25 17:31:41+00:00,6.184618055555555
declaration 141608,2018-10-22 08:52:26+00:00,2018-10-25 17:31:41+00:00,3.360590277777778
declaration 141613,2018-10-22 10:28:32+00:00,2018-10-25 17:31:41+00:00,3.2938541666666667
declaration 141618,2018-10-22 10:48:01+00:00,2018-10-25 17:31:41+00:00,3.2803240740740742
declaration 141623,2018-10-22 10:50:24+00:00,2018-10-25 17:31:41+00:00,3.2786689814814816
declaration 141628,2018-09-24 09:27:32+00:00,2018-09-24 10:01:17+00:00,0.0234375
declaration 141632,2018-09-24 09:37:07+00:00,2018-10-04 17:31:15+00:00,10.32925925925926
declaration 141638,2018-09-24 12:22:15+00:00,2018-09-27 17:31:23+00:00,3.214675925925926
declaration 141643,2018-09-24 12:38:39+00:00,2018-09-27 17:31:23+00:00,3.203287037037037
declaration 141648,2018-09-24 12:40:06+00:00,2018-09-27 17:31:23+00:00,3.2022800925925927
declaration 141653,2018-09-25 09:23:28+00:00,2018-09-27 17:31:23+00:00,2.3388310185185186
declaration 141658,2018-09-25 11:17:42+00:00,2018-10-04 17:31:15+00:00,9.259409722222221
declaration 141664,2018-09-25 11:22:12+00:00,2018-10-04 17:31:15+00:00,9.256284722222222
declaration 141670,2018-09-25 12:57:39+00:00,2018-10-08 17:31:14+00:00,13.189988425925925
declaration 141676,2018-09-25 12:59:42+00:00,2018-10-08 17:31:14+00:00,13.188564814814814
declaration 141682,2018-09-26 13:16:20+00:00,2018-10-01 17:31:13+00:00,5.177002314814815
declaration 141687,2018-09-26 13:23:28+00:00,2018-10-01 17:31:13+00:00,5.172048611111111
declaration 141693,2018-09-27 10:38:16+00:00,2018-10-04 17:31:15+00:00,7.286793981481481
declaration 141699,2018-09-27 14:03:14+00:00,2018-10-08 17:31:14+00:00,11.144444444444444
declaration 141704,2018-09-28 11:12:18+00:00,2018-10-08 17:31:14+00:00,10.263148148148149
declaration 141710,2018-09-28 11:17:25+00:00,2018-10-04 17:31:15+00:00,6.259606481481481
declaration 141716,2018-09-28 11:20:52+00:00,2018-10-08 17:31:14+00:00,10.257199074074075
declaration 141721,2018-09-28 11:24:16+00:00,2018-10-11 17:31:06+00:00,13.25474537037037
declaration 141727,2018-09-28 11:25:09+00:00,2018-10-08 17:31:14+00:00,10.254224537037038
declaration 141733,2018-10-01 07:45:46+00:00,2018-10-04 17:31:15+00:00,3.4065856481481482
declaration 141738,2018-10-01 10:41:47+00:00,2018-10-08 17:31:14+00:00,7.284340277777778
declaration 141743,2018-10-01 16:07:04+00:00,2018-10-11 17:31:06+00:00,10.058356481481482
declaration 141748,2018-10-01 16:08:59+00:00,2018-10-01 16:08:59+00:00,0.0
declaration 141750,2018-10-01 23:55:21+00:00,2018-10-11 17:31:06+00:00,9.733159722222222
declaration 141755,2018-09-20 14:46:28+00:00,2018-10-04 17:31:15+00:00,14.11443287037037
declaration 141760,2018-10-12 12:18:15+00:00,2018-10-18 17:31:16+00:00,6.217372685185185
declaration 141765,2018-10-12 12:19:04+00:00,2018-10-18 17:31:16+00:00,6.216805555555555
declaration 141770,2018-10-12 12:22:56+00:00,2018-10-18 17:31:16+00:00,6.21412037037037
declaration 141775,2018-10-15 10:37:46+00:00,2018-10-18 17:31:16+00:00,3.2871527777777776
declaration 141781,2018-10-15 11:31:02+00:00,2018-10-22 17:31:24+00:00,7.250254629629629
declaration 141786,2018-10-15 11:31:44+00:00,2018-10-25 17:31:41+00:00,10.249965277777777
declaration 141792,2018-10-15 13:39:50+00:00,2018-11-01 17:31:15+00:00,17.160706018518518
declaration 141797,2018-10-15 16:57:33+00:00,2018-10-22 17:31:24+00:00,7.023506944444445
declaration 141803,2018-10-15 17:13:18+00:00,2018-10-22 17:31:24+00:00,7.012569444444445
declaration 141808,2018-10-15 17:27:18+00:00,2018-10-22 17:31:24+00:00,7.002847222222222
declaration 141816,2018-10-16 08:52:28+00:00,2018-10-29 17:31:15+00:00,13.360266203703704
declaration 141821,2018-10-23 15:05:27+00:00,2018-10-29 17:31:15+00:00,6.10125
declaration 141827,2018-10-24 12:22:27+00:00,2018-11-08 17:31:14+00:00,15.21443287037037
declaration 141833,2018-10-24 14:36:12+00:00,2018-10-29 17:31:15+00:00,5.1215625
declaration 141839,2018-10-25 15:18:07+00:00,2018-11-05 17:31:17+00:00,11.092476851851853
declaration 141845,2018-10-30 15:45:43+00:00,2018-11-08 17:31:14+00:00,9.073275462962963
declaration 141850,2018-10-30 16:07:50+00:00,2018-10-31 10:01:21+00:00,0.7454976851851852
declaration 141854,2018-10-30 16:09:06+00:00,2018-10-31 09:59:47+00:00,0.7435300925925926
declaration 141858,2018-10-30 16:10:30+00:00,2018-10-31 09:59:14+00:00,0.742175925925926
declaration 141862,2018-11-01 13:48:18+00:00,2018-11-08 17:31:14+00:00,7.154814814814815
declaration 141867,2018-11-08 14:30:13+00:00,2018-11-19 17:31:18+00:00,11.125752314814815
declaration 141876,2018-11-08 17:49:57+00:00,2018-11-22 17:31:32+00:00,13.987210648148148
declaration 141882,2018-11-09 11:14:17+00:00,2018-11-26 17:31:22+00:00,17.261863425925927
declaration 141888,2018-11-09 11:14:44+00:00,2018-11-19 17:31:18+00:00,10.261504629629629
declaration 141894,2018-11-09 16:53:45+00:00,2018-11-22 17:31:32+00:00,13.026238425925927
declaration 141899,2018-11-12 10:09:09+00:00,2018-11-15 17:31:18+00:00,3.307048611111111
declaration 141904,2018-11-15 15:58:29+00:00,2018-11-22 17:31:32+00:00,7.064618055555556
declaration 141910,2018-11-15 16:01:10+00:00,2018-12-03 17:31:22+00:00,18.062638888888888
declaration 141920,2018-11-15 16:13:55+00:00,2018-11-22 17:31:32+00:00,7.053900462962963
declaration 141926,2018-11-16 12:54:23+00:00,2018-11-22 17:31:32+00:00,6.192465277777778
declaration 141931,2018-11-19 09:58:50+00:00,2018-11-22 17:31:32+00:00,3.314375
declaration 141936,2018-11-19 13:18:01+00:00,2018-11-22 17:31:32+00:00,3.1760532407407407
declaration 141941,2018-11-19 13:31:35+00:00,2018-11-22 17:31:32+00:00,3.1666319444444446
declaration 141946,2018-11-19 13:50:31+00:00,2018-11-26 17:31:22+00:00,7.153368055555555
declaration 141951,2018-11-19 17:13:04+00:00,2018-11-29 17:31:19+00:00,10.012673611111111
declaration 141957,2018-11-19 17:20:06+00:00,2018-11-26 17:31:22+00:00,7.007824074074074
declaration 141962,2018-11-19 17:25:44+00:00,2018-11-26 17:31:22+00:00,7.003912037037037
declaration 141968,2018-10-04 10:32:09+00:00,2018-10-18 17:31:16+00:00,14.291053240740741
declaration 141973,2018-10-05 10:22:25+00:00,2018-10-15 17:31:11+00:00,10.29775462962963
declaration 141978,2018-10-05 16:37:32+00:00,2018-10-22 17:31:24+00:00,17.037407407407407
declaration 141984,2018-10-05 17:20:58+00:00,2018-10-18 17:31:16+00:00,13.007152777777778
declaration 141989,2018-10-07 19:09:11+00:00,2018-10-11 17:31:06+00:00,3.931886574074074
declaration 141994,2018-10-08 13:34:37+00:00,2018-10-11 17:31:06+00:00,3.164224537037037
declaration 141999,2018-10-08 14:57:28+00:00,2018-10-09 16:32:46+00:00,1.0661805555555555
declaration 142004,2018-10-09 17:38:28+00:00,2018-10-18 17:31:16+00:00,8.995
declaration 142010,2018-10-29 09:13:27+00:00,2018-10-29 09:13:27+00:00,0.0
declaration 142012,2018-10-29 09:32:29+00:00,2018-11-01 17:31:15+00:00,3.332476851851852
declaration 142017,2018-10-31 07:49:23+00:00,2018-11-12 17:30:45+00:00,12.403726851851852
declaration 142025,2018-10-31 13:41:05+00:00,2018-11-05 17:31:17+00:00,5.159861111111111
declaration 142030,2018-10-31 14:31:53+00:00,2018-11-12 17:30:45+00:00,12.124212962962963
declaration 142036,2018-10-31 14:41:04+00:00,2018-11-12 17:30:45+00:00,12.117835648148148
declaration 142042,2018-11-01 00:06:28+00:00,2018-11-19 17:31:18+00:00,18.725578703703704
declaration 142050,2018-11-01 15:11:31+00:00,2018-11-08 17:31:14+00:00,7.0970254629629625
declaration 142055,2018-11-02 10:21:26+00:00,2018-11-15 17:31:18+00:00,13.298518518518518
declaration 142060,2018-11-02 10:54:26+00:00,2018-11-12 17:30:45+00:00,10.275219907407408
declaration 142066,2018-11-02 10:59:46+00:00,2018-11-12 17:30:45+00:00,10.271516203703703
declaration 142072,2018-11-02 11:01:23+00:00,2018-11-12 17:30:45+00:00,10.27039351851852
declaration 142077,2018-11-02 11:03:46+00:00,2018-11-12 17:30:45+00:00,10.268738425925926
declaration 142083,2018-11-02 14:39:57+00:00,2018-11-12 17:30:45+00:00,10.118611111111111
declaration 142088,2018-11-02 14:43:14+00:00,2018-11-12 17:30:45+00:00,10.116331018518519
declaration 142093,2018-11-02 17:43:28+00:00,2018-11-12 17:30:45+00:00,9.991168981481481
declaration 142099,2018-11-02 22:52:33+00:00,2018-11-15 17:31:18+00:00,12.776909722222221
declaration 142105,2018-09-24 15:30:03+00:00,2018-10-08 17:31:14+00:00,14.084155092592592
declaration 142111,2018-09-24 15:34:43+00:00,2018-10-01 17:31:13+00:00,7.080902777777778
declaration 142116,2018-09-24 15:37:18+00:00,2018-10-01 17:31:13+00:00,7.079108796296296
declaration 142121,2018-09-24 16:29:10+00:00,2018-10-11 17:31:06+00:00,17.04300925925926
declaration 142135,2018-09-26 17:36:40+00:00,2018-10-04 17:31:15+00:00,7.996238425925926
declaration 142140,2018-09-26 17:40:13+00:00,2018-10-04 17:31:15+00:00,7.993773148148148
declaration 142146,2018-09-26 17:44:16+00:00,2018-10-04 17:31:15+00:00,7.990960648148148
declaration 142151,2018-09-26 17:45:55+00:00,2018-10-04 17:31:15+00:00,7.989814814814815
declaration 142156,2018-10-09 15:33:07+00:00,2018-10-18 17:31:16+00:00,9.08204861111111
declaration 142161,2018-10-10 11:59:39+00:00,2018-10-25 17:31:41+00:00,15.230578703703705
declaration 142167,2018-10-11 10:55:07+00:00,2018-11-12 17:30:45+00:00,32.27474537037037
declaration 142175,2018-10-29 17:36:13+00:00,2018-11-06 14:41:08+00:00,7.878414351851852
declaration 142179,2018-10-30 11:31:54+00:00,2018-11-05 17:31:17+00:00,6.2495717592592595
declaration 142184,2018-10-31 14:11:19+00:00,2018-11-05 17:31:17+00:00,5.138865740740741
declaration 142189,2018-10-31 16:39:43+00:00,2018-11-05 17:31:17+00:00,5.035810185185185
declaration 142194,2018-10-31 19:09:28+00:00,2018-11-12 17:30:45+00:00,11.93144675925926
declaration 142200,2018-11-02 11:51:11+00:00,2018-11-05 17:31:17+00:00,3.2361805555555554
declaration 142205,2018-11-02 12:15:34+00:00,2018-11-19 17:31:18+00:00,17.21925925925926
declaration 142211,2018-11-05 10:32:42+00:00,2018-11-15 17:31:18+00:00,10.290694444444444
declaration 142217,2018-11-05 14:38:24+00:00,2018-11-15 17:31:18+00:00,10.120069444444445
declaration 142223,2018-11-12 13:34:23+00:00,2018-11-15 17:31:18+00:00,3.164525462962963
declaration 142228,2018-11-14 10:00:12+00:00,2018-11-19 17:31:18+00:00,5.313263888888889
declaration 142233,2018-11-15 09:59:54+00:00,2018-11-22 17:31:32+00:00,7.313634259259259
declaration 142238,2018-11-27 16:48:18+00:00,2018-12-03 17:31:22+00:00,6.029907407407407
declaration 142243,2018-11-19 17:27:28+00:00,2018-11-26 17:31:22+00:00,7.0027083333333335
declaration 142248,2018-11-19 17:29:10+00:00,2018-11-26 17:31:22+00:00,7.001527777777778
declaration 142253,2018-11-20 11:05:01+00:00,2018-11-22 17:31:32+00:00,2.268414351851852
declaration 142258,2018-11-20 13:38:16+00:00,2018-11-26 17:31:22+00:00,6.161875
declaration 142264,2018-11-22 09:06:05+00:00,2018-12-03 17:31:22+00:00,11.350891203703704
declaration 142270,2018-11-23 08:32:04+00:00,2018-12-13 17:31:07+00:00,20.374340277777776
declaration 142276,2018-11-23 08:49:44+00:00,2018-12-10 17:31:26+00:00,17.362291666666668
declaration 142282,2018-11-26 08:13:30+00:00,2018-12-13 17:31:07+00:00,17.387233796296297
declaration 142288,2018-11-26 08:48:42+00:00,2018-11-29 17:31:19+00:00,3.362928240740741
declaration 142294,2018-11-26 10:57:28+00:00,2018-11-26 10:57:28+00:00,0.0
declaration 142296,2018-11-26 10:58:01+00:00,2018-12-03 17:31:22+00:00,7.273159722222222
declaration 142301,2018-11-26 16:23:55+00:00,2018-12-10 17:31:26+00:00,14.046886574074074
declaration 142307,2018-11-29 13:58:59+00:00,2018-12-10 17:31:26+00:00,11.147534722222222
declaration 142312,2018-12-02 17:36:04+00:00,2018-12-17 17:31:07+00:00,14.9965625
declaration 142318,2018-12-03 09:05:04+00:00,2018-12-13 17:31:07+00:00,10.35142361111111
declaration 142323,2018-12-03 09:44:12+00:00,2018-12-10 17:31:26+00:00,7.324467592592592
declaration 142329,2018-12-03 16:25:04+00:00,2018-12-06 17:31:33+00:00,3.0461689814814816
declaration 142334,2018-12-03 16:33:52+00:00,2018-12-06 17:31:33+00:00,3.0400578703703705
declaration 142339,2018-12-07 08:47:11+00:00,2018-12-13 17:31:07+00:00,6.363842592592593
declaration 142344,2018-12-07 10:24:39+00:00,2018-12-17 17:31:07+00:00,10.296157407407408
declaration 142350,2018-12-07 11:03:46+00:00,2018-12-13 17:31:07+00:00,6.268993055555556
declaration 142355,2018-12-07 13:17:29+00:00,2019-01-03 11:59:15+00:00,26.945671296296297
declaration 142364,2018-12-07 13:28:52+00:00,2018-12-13 17:31:07+00:00,6.168229166666666
declaration 142369,2018-12-10 09:39:05+00:00,2018-12-13 17:31:07+00:00,3.327800925925926
declaration 142374,2018-11-04 11:26:50+00:00,2018-11-12 17:30:45+00:00,8.252719907407407
declaration 142380,2018-11-04 11:40:19+00:00,2018-11-14 14:22:25+00:00,10.112569444444444
declaration 142387,2018-11-04 12:40:19+00:00,2018-11-19 17:31:18+00:00,15.20207175925926
declaration 142392,2018-11-04 12:41:55+00:00,2018-11-19 17:31:18+00:00,15.200960648148149
declaration 142397,2018-11-04 12:59:43+00:00,2018-11-15 17:31:18+00:00,11.188599537037037
declaration 142403,2018-11-04 13:12:06+00:00,2018-11-07 12:29:27+00:00,2.9703819444444446
declaration 142407,2018-11-04 22:14:23+00:00,2018-11-19 17:31:18+00:00,14.803414351851853
declaration 142413,2018-11-05 08:25:12+00:00,2018-11-08 17:31:14+00:00,3.379189814814815
declaration 142418,2018-11-05 08:27:12+00:00,2018-11-08 17:31:14+00:00,3.377800925925926
declaration 142423,2018-11-05 23:27:55+00:00,2018-11-19 17:31:18+00:00,13.752349537037038
declaration 142428,2018-11-06 10:28:04+00:00,2018-11-12 17:30:45+00:00,6.293530092592593
declaration 142433,2018-11-06 10:29:57+00:00,2018-11-15 17:31:18+00:00,9.292604166666667
declaration 142438,2018-11-06 14:41:25+00:00,2018-11-12 17:30:45+00:00,6.117592592592593
declaration 142443,2018-11-09 11:47:38+00:00,2018-11-19 17:31:18+00:00,10.238657407407407
declaration 142449,2018-11-13 14:56:20+00:00,2018-12-10 17:31:26+00:00,27.107708333333335
declaration 142467,2018-11-13 15:26:20+00:00,2018-11-19 17:31:18+00:00,6.086782407407408
declaration 142472,2018-11-13 15:56:27+00:00,2018-11-26 17:31:22+00:00,13.065914351851852
declaration 142478,2018-11-13 15:59:50+00:00,2018-11-19 17:31:18+00:00,6.063518518518518
declaration 142483,2018-11-13 16:00:08+00:00,2018-11-26 17:31:22+00:00,13.063356481481481
declaration 142489,2018-11-13 17:45:09+00:00,2018-11-22 17:31:32+00:00,8.990543981481482
declaration 142494,2018-11-15 21:51:02+00:00,2018-11-22 17:31:32+00:00,6.819791666666666
declaration 142499,2018-11-15 21:53:30+00:00,2018-11-22 17:31:32+00:00,6.818078703703704
declaration 142504,2018-11-15 22:05:56+00:00,2018-11-22 17:31:32+00:00,6.809444444444445
declaration 142509,2018-11-16 10:18:03+00:00,2018-11-26 17:31:22+00:00,10.300914351851851
declaration 142514,2018-10-01 09:12:54+00:00,2018-10-15 17:31:11+00:00,14.346030092592592
declaration 142520,2018-10-02 10:01:19+00:00,2018-10-08 17:31:14+00:00,6.31244212962963
declaration 142525,2018-10-04 10:15:45+00:00,2018-10-18 17:31:16+00:00,14.302442129629629
declaration 142536,2018-10-08 09:32:33+00:00,2018-10-15 17:31:11+00:00,7.33238425925926
declaration 142542,2018-10-08 09:35:31+00:00,2018-10-11 17:31:06+00:00,3.3302662037037036
declaration 142547,2018-10-08 09:39:38+00:00,2018-10-11 17:31:06+00:00,3.3274074074074074
declaration 142552,2018-10-08 09:43:10+00:00,2018-10-11 17:31:06+00:00,3.3249537037037036
declaration 142558,2018-10-09 10:24:48+00:00,2018-11-08 17:31:14+00:00,30.296134259259258
declaration 142563,2018-10-09 10:28:38+00:00,2018-10-15 17:31:11+00:00,6.2934375
declaration 142568,2018-10-09 10:31:33+00:00,2018-10-15 17:31:11+00:00,6.291412037037037
declaration 142573,2018-10-09 14:25:28+00:00,2018-10-18 17:31:16+00:00,9.129027777777777
declaration 142579,2018-10-09 14:31:23+00:00,2018-10-15 17:31:11+00:00,6.1248611111111115
declaration 142585,2018-10-29 15:13:26+00:00,2018-11-08 17:31:14+00:00,10.095694444444444
declaration 142591,2018-11-01 10:44:10+00:00,2018-11-12 17:30:45+00:00,11.282349537037037
declaration 142600,2018-11-08 09:07:47+00:00,2018-11-22 17:31:32+00:00,14.34982638888889
declaration 142606,2018-11-12 10:19:22+00:00,2018-11-15 17:31:18+00:00,3.2999537037037037
declaration 142612,2018-11-12 10:23:44+00:00,2018-11-22 17:31:32+00:00,10.297083333333333
declaration 142618,2018-11-12 10:25:55+00:00,2018-11-15 17:31:18+00:00,3.2954050925925924
declaration 142623,2018-11-12 15:04:11+00:00,2018-11-19 17:31:18+00:00,7.102164351851852
declaration 142628,2018-11-12 15:04:29+00:00,2018-11-19 17:31:18+00:00,7.101956018518519
declaration 142634,2018-11-13 09:31:57+00:00,2018-11-15 17:31:18+00:00,2.3328819444444444
declaration 142639,2018-11-13 09:33:27+00:00,2018-11-19 17:31:18+00:00,6.331840277777777
declaration 142644,2018-11-13 09:58:42+00:00,2018-11-19 17:31:18+00:00,6.314305555555555
declaration 142649,2018-11-13 10:00:19+00:00,2018-11-15 17:31:18+00:00,2.3131828703703703
