case_id,outcome
declaration 61353,approved
declaration 61365,approved
declaration 6138,approved
declaration 61380,approved
declaration 61392,approved
declaration 61408,approved
declaration 61421,approved
declaration 61434,approved
declaration 61450,approved
declaration 61460,approved
declaration 61473,approved
declaration 6148,approved
declaration 61483,approved
declaration 61501,approved
declaration 61518,approved
declaration 61538,approved
declaration 61551,approved
declaration 61566,approved
declaration 61583,approved
declaration 6159,approved
declaration 61593,approved
declaration 61603,approved
declaration 61615,approved
declaration 61627,approved
declaration 61639,approved
declaration 61660,approved
declaration 61670,approved
declaration 61681,approved
declaration 61697,approved
declaration 61707,approved
declaration 61717,approved
declaration 61730,approved
declaration 61746,rejected
declaration 6175,approved
declaration 61760,approved
declaration 61776,approved
declaration 61801,approved
declaration 61814,approved
declaration 61816,rejected
declaration 61817,rejected
declaration 61834,approved
declaration 61844,approved
declaration 61860,approved
declaration 61878,approved
declaration 6188,approved
declaration 61900,approved
declaration 61910,approved
declaration 61924,approved
declaration 61941,approved
declaration 61955,approved
declaration 61968,approved
declaration 61978,approved
declaration 6199,approved
declaration 62000,approved
declaration 62012,approved
declaration 62028,approved
declaration 62041,approved
declaration 62043,approved
declaration 62066,rejected
declaration 62067,approved
declaration 62087,approved
declaration 62108,approved
declaration 6211,approved
declaration 62122,approved
declaration 62138,approved
declaration 62160,approved
declaration 62190,approved
declaration 62219,approved
declaration 6223,approved
declaration 62239,approved
declaration 62252,approved
declaration 62265,approved
declaration 62288,approved
declaration 62321,approved
declaration 62341,approved
declaration 62365,approved
declaration 6237,approved
declaration 62387,approved
declaration 62405,approved
declaration 62421,approved
declaration 62431,approved
declaration 62441,approved
declaration 62458,approved
declaration 62468,approved
declaration 62489,approved
declaration 62499,approved
declaration 625,approved
declaration 62509,approved
declaration 62525,approved
declaration 6253,approved
declaration 62541,approved
declaration 62578,approved
declaration 62605,approved
declaration 62615,approved
declaration 62633,approved
declaration 62647,approved
declaration 62657,approved
declaration 6267,approved
declaration 62676,approved
declaration 62678,approved
declaration 62680,approved
declaration 62713,approved
declaration 62729,approved
declaration 62743,approved
declaration 62763,approved
declaration 62784,approved
declaration 62806,approved
declaration 6281,approved
declaration 62821,approved
declaration 62831,approved
declaration 62845,approved
declaration 62862,approved
declaration 62882,approved
declaration 62899,approved
declaration 62936,approved
declaration 62951,approved
declaration 62965,approved
declaration 6297,approved
declaration 62981,approved
declaration 63004,approved
declaration 63016,approved
declaration 63029,approved
declaration 63039,approved
declaration 63049,approved
declaration 63066,approved
declaration 63081,approved
declaration 6309,approved
declaration 63108,approved
declaration 63128,approved
declaration 63138,approved
declaration 63152,approved
declaration 63171,approved
declaration 63195,approved
declaration 63218,approved
declaration 6323,approved
declaration 63233,approved
declaration 63255,approved
declaration 63267,approved
declaration 63280,approved
declaration 63299,approved
declaration 63312,approved
declaration 63325,approved
declaration 63349,approved
declaration 63362,approved
declaration 63374,approved
declaration 63390,approved
declaration 63405,approved
declaration 63429,approved
declaration 63445,approved
declaration 63455,approved
declaration 63467,approved
declaration 63482,approved
declaration 6349,approved
declaration 63498,approved
declaration 63508,approved
declaration 63519,approved
declaration 63537,approved
declaration 63557,approved
declaration 63579,approved
declaration 63592,approved
declaration 63607,approved
declaration 63617,approved
declaration 6363,approved
declaration 63633,approved
declaration 63664,approved
declaration 63684,approved
declaration 63686,approved
declaration 63688,approved
declaration 63690,approved
declaration 637,approved
declaration 63728,approved
declaration 63740,approved
declaration 63753,approved
declaration 63763,approved
declaration 63775,approved
declaration 6378,approved
declaration 63785,approved
declaration 63807,approved
declaration 63819,approved
declaration 63834,approved
declaration 63846,approved
declaration 63856,approved
declaration 63876,approved
declaration 63895,approved
declaration 63909,approved
declaration 63920,approved
declaration 63930,approved
declaration 63940,approved
declaration 6395,approved
declaration 63952,approved
declaration 63964,approved
declaration 63975,approved
declaration 63991,approved
declaration 64006,approved
declaration 64026,approved
declaration 64036,approved
declaration 64053,approved
declaration 64066,approved
declaration 64076,approved
declaration 64087,approved
declaration 64097,approved
declaration 64099,approved
declaration 64101,approved
declaration 64103,approved
declaration 64105,approved
declaration 6414,approved
declaration 64143,approved
declaration 64154,approved
declaration 64164,approved
declaration 64180,approved
declaration 64200,approved
declaration 64214,approved
declaration 64234,approved
declaration 64236,approved
declaration 64238,approved
declaration 64240,approved
declaration 64242,approved
declaration 64244,approved
declaration 64246,approved
declaration 6427,approved
declaration 64287,approved
declaration 64303,approved
declaration 64316,approved
declaration 64328,approved
declaration 64344,approved
declaration 64360,approved
declaration 6437,approved
declaration 64374,approved
declaration 64391,approved
declaration 64414,approved
declaration 64424,approved
declaration 64443,approved
declaration 64456,approved
declaration 64469,approved
declaration 64486,approved
declaration 64507,rejected
declaration 64516,approved
declaration 64527,approved
declaration 64537,approved
declaration 6454,approved
declaration 64547,approved
declaration 64574,approved
declaration 64576,approved
declaration 64613,approved
declaration 64625,approved
declaration 64635,approved
declaration 64645,approved
declaration 64661,approved
declaration 64676,approved
declaration 64690,approved
declaration 6470,approved
declaration 64706,approved
declaration 64719,approved
declaration 64737,approved
declaration 64758,approved
declaration 64777,approved
declaration 64793,approved
declaration 64805,approved
declaration 64815,approved
declaration 64831,approved
declaration 64844,approved
declaration 64865,approved
declaration 64881,approved
declaration 649,approved
declaration 64908,approved
declaration 64921,approved
declaration 64931,approved
declaration 64949,approved
declaration 6496,approved
declaration 64970,approved
declaration 64990,approved
declaration 65007,approved
declaration 65019,approved
declaration 65030,approved
declaration 65043,rejected
declaration 65044,approved
declaration 65061,approved
declaration 65083,approved
declaration 65117,approved
declaration 65133,approved
declaration 65146,approved
declaration 65161,approved
declaration 65171,approved
declaration 65191,approved
declaration 6520,approved
declaration 65207,approved
declaration 65217,approved
declaration 65232,approved
declaration 65252,approved
declaration 65270,approved
declaration 65272,approved
declaration 65274,approved
declaration 65276,rejected
declaration 65277,rejected
declaration 65306,approved
declaration 65318,approved
declaration 6532,approved
declaration 65337,approved
declaration 65354,approved
declaration 65370,approved
declaration 65388,approved
declaration 65418,approved
declaration 65420,approved
declaration 65446,approved
declaration 65471,approved
declaration 65484,approved
declaration 65497,approved
declaration 65507,approved
declaration 65519,approved
declaration 65529,approved
declaration 6553,approved
declaration 65545,approved
declaration 65557,approved
declaration 65572,approved
declaration 65593,approved
declaration 65606,approved
declaration 65627,approved
declaration 65642,approved
declaration 65655,approved
declaration 65671,approved
declaration 65682,approved
declaration 6569,approved
declaration 65696,approved
declaration 65698,rejected
declaration 65716,approved
declaration 65726,approved
declaration 65739,approved
declaration 65749,approved
declaration 65759,approved
declaration 65775,approved
declaration 65785,approved
declaration 65795,approved
declaration 65807,approved
declaration 6582,approved
declaration 65820,approved
declaration 65838,approved
declaration 65848,approved
declaration 65858,approved
declaration 65871,approved
declaration 65894,approved
declaration 65896,approved
declaration 65920,approved
declaration 65936,approved
declaration 65949,rejected
declaration 65958,approved
declaration 6597,approved
declaration 65971,approved
declaration 65989,approved
declaration 66001,approved
declaration 66019,rejected
declaration 66020,approved
declaration 66022,rejected
declaration 66056,approved
declaration 66068,approved
declaration 66085,approved
declaration 66101,approved
declaration 66111,approved
declaration 66126,approved
declaration 66143,approved
declaration 6615,approved
declaration 66155,approved
declaration 66173,approved
declaration 66175,approved
declaration 66199,approved
declaration 66217,approved
declaration 66235,approved
declaration 66257,approved
declaration 66267,approved
declaration 66284,approved
declaration 66301,approved
declaration 66314,approved
declaration 66327,approved
declaration 66343,approved
declaration 66355,approved
declaration 66366,approved
declaration 66381,approved
declaration 6639,approved
declaration 66393,approved
declaration 66409,approved
declaration 66423,approved
declaration 66436,approved
declaration 66450,approved
declaration 66466,approved
declaration 66482,approved
declaration 66500,approved
declaration 66513,approved
declaration 66523,approved
declaration 66539,approved
declaration 6655,approved
declaration 66555,approved
declaration 66565,approved
declaration 66575,approved
declaration 66587,approved
declaration 66597,approved
declaration 66599,approved
declaration 66601,approved
declaration 66603,approved
declaration 66605,approved
declaration 66607,approved
declaration 66634,approved
declaration 66650,approved
declaration 66669,approved
declaration 66688,approved
declaration 66706,approved
declaration 66708,approved
declaration 6672,approved
declaration 66724,approved
declaration 66736,approved
declaration 66748,approved
declaration 66758,approved
declaration 66773,approved
declaration 66784,approved
declaration 66796,approved
declaration 66808,approved
declaration 66810,approved
declaration 6683,approved
declaration 66831,approved
declaration 66841,approved
declaration 66851,approved
declaration 66861,approved
declaration 66871,approved
declaration 66887,approved
declaration 66919,approved
declaration 66932,approved
declaration 66934,rejected
declaration 66946,approved
declaration 6695,approved
declaration 66960,approved
declaration 66970,rejected
declaration 66984,approved
declaration 67002,rejected
declaration 67003,approved
declaration 67016,approved
declaration 67032,approved
declaration 67053,approved
declaration 67065,approved
declaration 6707,approved
declaration 67085,approved
declaration 67116,approved
declaration 67118,rejected
declaration 67137,approved
declaration 67164,approved
declaration 67174,approved
declaration 67187,approved
declaration 67201,approved
declaration 67219,approved
declaration 6723,approved
declaration 67238,approved
declaration 67260,approved
declaration 67277,approved
declaration 67293,approved
declaration 67311,approved
declaration 6733,approved
declaration 67330,approved
declaration 67341,approved
declaration 67353,approved
declaration 67365,approved
declaration 67377,approved
declaration 67394,approved
declaration 674,approved
declaration 67427,approved
declaration 67429,approved
declaration 67431,approved
declaration 67433,rejected
declaration 67478,approved
declaration 67499,approved
declaration 67518,approved
declaration 6752,approved
declaration 67531,approved
declaration 67547,approved
declaration 67562,approved
declaration 67574,approved
declaration 67586,approved
declaration 67596,approved
declaration 67614,approved
declaration 6762,approved
declaration 67624,approved
declaration 67636,approved
declaration 67646,open
declaration 67654,approved
declaration 67671,approved
declaration 67686,approved
declaration 67724,approved
declaration 6774,approved
declaration 67746,approved
declaration 67764,approved
declaration 67779,approved
declaration 67797,approved
declaration 67812,approved
declaration 67830,approved
declaration 67854,approved
declaration 67864,approved
declaration 67874,approved
declaration 67886,approved
declaration 67900,approved
declaration 6791,approved
declaration 67913,approved
declaration 67928,approved
declaration 67944,approved
declaration 67956,approved
declaration 67970,approved
declaration 67992,rejected
declaration 67993,approved
declaration 68012,approved
declaration 68028,approved
declaration 68038,approved
declaration 68048,approved
declaration 6806,approved
declaration 68066,approved
declaration 68076,approved
declaration 68091,approved
declaration 68101,approved
declaration 68116,approved
declaration 68132,approved
declaration 68147,approved
declaration 68162,approved
declaration 68177,approved
declaration 68179,approved
declaration 68195,approved
declaration 68207,approved
declaration 6822,approved
declaration 68223,approved
declaration 68235,approved
declaration 68251,approved
declaration 68261,approved
declaration 68277,approved
declaration 68296,rejected
declaration 68297,approved
declaration 68329,approved
declaration 68344,approved
declaration 68354,approved
declaration 68384,approved
declaration 68398,approved
declaration 6840,approved
declaration 68409,approved
declaration 6842,open
declaration 68424,approved
declaration 68437,approved
declaration 68449,approved
declaration 68461,approved
declaration 68473,approved
declaration 68485,approved
declaration 68495,approved
declaration 68516,approved
declaration 68533,approved
declaration 68548,approved
declaration 68563,approved
declaration 68576,approved
declaration 68589,approved
declaration 686,approved
declaration 68605,approved
declaration 68615,approved
declaration 68625,approved
declaration 68635,approved
declaration 68645,approved
declaration 68662,approved
declaration 68679,approved
declaration 6868,approved
declaration 68689,approved
declaration 68699,approved
declaration 68730,approved
declaration 68746,approved
declaration 68758,approved
declaration 68771,approved
declaration 68783,approved
declaration 68793,approved
declaration 68805,approved
declaration 6882,approved
declaration 68830,approved
declaration 6884,rejected
declaration 68848,approved
declaration 68858,approved
declaration 68869,approved
declaration 68881,approved
declaration 68893,approved
declaration 68914,approved
declaration 68926,approved
declaration 68938,approved
declaration 68940,approved
declaration 68960,approved
declaration 68974,approved
declaration 68994,approved
declaration 68996,approved
declaration 69024,approved
declaration 69034,approved
declaration 69046,approved
declaration 69058,approved
declaration 6907,approved
declaration 69073,approved
declaration 69086,approved
declaration 69105,approved
declaration 69126,approved
declaration 69142,approved
declaration 69152,approved
declaration 69162,approved
declaration 69175,approved
declaration 69191,approved
declaration 6920,approved
declaration 69207,approved
declaration 69217,approved
declaration 69231,approved
declaration 69249,approved
declaration 69272,approved
declaration 69274,open
declaration 69275,open
declaration 69276,open
declaration 69277,open
declaration 69278,approved
declaration 69280,approved
declaration 69282,open
declaration 69308,approved
declaration 69318,approved
declaration 69338,approved
declaration 69348,approved
declaration 69361,approved
declaration 69378,approved
declaration 6938,rejected
declaration 69388,approved
declaration 69401,approved
declaration 69414,approved
declaration 69432,approved
declaration 69444,approved
declaration 69470,approved
declaration 69486,approved
declaration 69505,approved
declaration 69523,approved
declaration 69559,approved
declaration 69584,approved
declaration 69596,approved
declaration 6960,approved
declaration 69616,approved
declaration 69631,approved
declaration 69643,approved
declaration 69656,approved
declaration 69672,approved
declaration 69691,approved
declaration 69701,approved
declaration 69720,approved
declaration 69740,approved
declaration 69750,approved
declaration 69765,approved
declaration 69777,approved
declaration 69787,approved
declaration 69802,approved
declaration 69814,approved
declaration 69826,approved
declaration 69839,approved
declaration 69849,approved
declaration 69862,approved
declaration 69877,approved
declaration 69896,approved
declaration 69898,approved
declaration 69911,approved
declaration 69923,rejected
declaration 69948,approved
declaration 69961,approved
declaration 6997,approved
declaration 69979,approved
declaration 69989,approved
declaration 69999,approved
declaration 70013,approved
declaration 70033,approved
declaration 70043,approved
declaration 70053,approved
declaration 70063,approved
declaration 70080,approved
declaration 70096,approved
declaration 70108,approved
declaration 70123,approved
declaration 70149,approved
declaration 70172,approved
declaration 70184,approved
declaration 70197,approved
declaration 70215,approved
declaration 7022,approved
declaration 70234,approved
declaration 70246,approved
declaration 70264,approved
declaration 70282,approved
declaration 70295,approved
declaration 703,approved
declaration 70305,approved
declaration 70315,approved
declaration 70330,approved
declaration 70332,approved
declaration 70345,approved
declaration 70363,approved
declaration 70385,approved
declaration 70395,approved
declaration 70411,approved
declaration 70434,approved
declaration 70444,approved
declaration 70461,approved
declaration 70474,approved
declaration 70485,approved
declaration 70498,approved
declaration 70520,approved
declaration 70530,approved
declaration 70542,approved
declaration 70552,approved
declaration 70567,approved
declaration 70577,approved
declaration 7058,approved
declaration 70594,approved
declaration 70596,open
declaration 70597,approved
declaration 70614,approved
declaration 70633,approved
declaration 70660,approved
declaration 70680,approved
declaration 70682,approved
declaration 70695,approved
declaration 70709,approved
declaration 70742,approved
declaration 70763,approved
declaration 70778,approved
declaration 7079,approved
declaration 70791,approved
declaration 70807,approved
declaration 70831,approved
declaration 70833,rejected
declaration 70848,approved
declaration 70860,approved
declaration 70872,approved
declaration 70893,approved
declaration 70905,approved
declaration 70923,approved
declaration 70940,rejected
declaration 70950,approved
declaration 70965,approved
declaration 70988,approved
declaration 7100,approved
declaration 71001,approved
declaration 71014,approved
declaration 71029,approved
declaration 71043,approved
declaration 71054,approved
declaration 71064,approved
declaration 71076,approved
declaration 71089,approved
declaration 71099,approved
declaration 71116,approved
declaration 71128,approved
declaration 71152,approved
declaration 7116,approved
declaration 71165,approved
declaration 71184,approved
declaration 71203,approved
declaration 71229,approved
declaration 71253,approved
declaration 71281,approved
declaration 71297,approved
declaration 71317,approved
declaration 71338,approved
declaration 7134,approved
declaration 71353,approved
declaration 71365,approved
declaration 71377,approved
declaration 71387,approved
declaration 71412,approved
declaration 71427,approved
declaration 7144,approved
declaration 71446,approved
declaration 71479,approved
declaration 71491,approved
declaration 71504,approved
declaration 71514,approved
declaration 71524,approved
declaration 71539,approved
declaration 71560,approved
declaration 71591,open
declaration 71605,approved
declaration 71620,approved
declaration 71637,approved
declaration 71660,approved
declaration 7167,approved
declaration 71678,approved
declaration 71695,approved
declaration 71705,approved
declaration 71715,approved
declaration 71725,approved
declaration 71739,approved
declaration 71752,approved
declaration 71762,approved
declaration 71782,approved
declaration 71796,approved
declaration 71809,approved
declaration 71822,approved
declaration 71834,approved
declaration 71844,rejected
declaration 71853,approved
declaration 71875,approved
declaration 71888,approved
declaration 71909,approved
declaration 71921,approved
declaration 7194,approved
declaration 71940,approved
declaration 71965,approved
declaration 71997,approved
declaration 72011,approved
declaration 72013,rejected
declaration 72033,approved
declaration 72042,approved
declaration 7205,open
declaration 72050,approved
declaration 72060,approved
declaration 72070,approved
declaration 72084,approved
declaration 72086,rejected
declaration 72102,approved
declaration 72116,approved
declaration 72127,approved
declaration 7213,approved
declaration 72138,approved
declaration 72146,approved
declaration 72158,approved
declaration 72175,approved
declaration 72184,approved
declaration 72194,approved
declaration 72209,approved
declaration 72223,approved
declaration 72231,approved
declaration 72239,approved
declaration 72252,approved
declaration 7226,approved
declaration 72260,approved
declaration 72271,approved
declaration 72282,approved
declaration 72297,approved
declaration 72305,approved
declaration 72313,approved
declaration 72323,approved
declaration 72331,approved
declaration 72341,approved
declaration 72359,approved
declaration 72372,approved
declaration 7238,approved
declaration 72381,approved
declaration 72392,approved
declaration 72413,approved
declaration 72431,approved
declaration 72455,approved
declaration 72465,approved
declaration 72475,approved
declaration 7248,approved
declaration 72485,approved
declaration 72495,approved
declaration 72503,approved
declaration 72511,approved
declaration 72535,approved
declaration 72545,approved
declaration 72555,approved
declaration 72571,approved
declaration 72573,open
declaration 72581,approved
declaration 72590,approved
declaration 72605,approved
declaration 7261,approved
declaration 72623,approved
declaration 72631,approved
declaration 72639,approved
declaration 72648,approved
declaration 72658,approved
declaration 72672,approved
declaration 72688,approved
declaration 72705,approved
declaration 72717,approved
declaration 7273,approved
declaration 72734,approved
declaration 72744,approved
declaration 72753,approved
declaration 72767,approved
declaration 72775,approved
declaration 72783,approved
declaration 72797,approved
declaration 72817,approved
declaration 72826,approved
declaration 72847,approved
declaration 72863,approved
declaration 72871,approved
declaration 72886,approved
declaration 7289,approved
declaration 729,approved
declaration 72906,approved
declaration 72921,approved
declaration 72929,approved
declaration 72941,approved
declaration 72962,approved
declaration 72971,approved
declaration 72982,approved
declaration 72995,approved
declaration 73010,approved
declaration 73012,approved
declaration 73029,approved
declaration 73041,approved
declaration 73051,approved
declaration 73059,approved
declaration 7307,approved
declaration 73071,approved
declaration 73080,approved
declaration 73089,approved
declaration 73099,approved
declaration 73113,approved
declaration 73127,approved
declaration 73143,approved
declaration 73160,approved
declaration 73170,approved
declaration 73182,approved
declaration 73194,approved
declaration 7320,open
declaration 73219,approved
declaration 73232,approved
declaration 73240,approved
declaration 73248,approved
declaration 73260,approved
declaration 73271,approved
declaration 73279,approved
declaration 73288,approved
declaration 7329,approved
declaration 73298,approved
declaration 73310,approved
declaration 73327,approved
declaration 73341,approved
declaration 73360,approved
declaration 73380,approved
declaration 73389,approved
declaration 73401,approved
declaration 73403,rejected
declaration 7342,approved
declaration 73423,approved
declaration 73436,approved
declaration 73447,approved
declaration 73473,approved
declaration 73486,approved
declaration 73497,approved
declaration 73513,approved
declaration 73527,approved
declaration 7356,approved
declaration 73564,approved
declaration 73566,approved
declaration 73568,approved
declaration 73570,approved
declaration 73572,approved
declaration 73574,approved
declaration 73576,approved
declaration 73578,approved
declaration 73580,approved
declaration 73582,approved
declaration 73584,approved
declaration 73586,approved
declaration 73588,approved
declaration 73590,approved
declaration 73592,approved
declaration 73594,approved
declaration 73596,approved
declaration 73654,approved
declaration 73662,approved
declaration 73670,approved
declaration 73678,approved
declaration 73687,approved
declaration 7369,approved
declaration 73695,approved
declaration 73705,approved
declaration 73718,approved
declaration 73728,approved
declaration 73740,approved
declaration 73750,approved
declaration 73758,approved
declaration 73775,approved
declaration 73784,approved
declaration 73798,approved
declaration 73806,approved
declaration 7382,approved
declaration 73820,approved
declaration 73828,approved
declaration 73845,approved
declaration 73856,approved
declaration 73869,approved
declaration 73879,approved
declaration 73888,approved
declaration 73899,approved
declaration 73914,approved
declaration 73923,approved
declaration 73935,approved
declaration 73947,approved
declaration 7396,approved
declaration 73963,approved
declaration 73971,approved
declaration 73981,open
declaration 73998,approved
declaration 74008,approved
declaration 74022,approved
declaration 74038,approved
declaration 74056,approved
declaration 7406,approved
declaration 74064,approved
declaration 74073,approved
declaration 74088,approved
declaration 74100,approved
declaration 74110,approved
declaration 74120,approved
declaration 74135,approved
declaration 74152,approved
declaration 74161,approved
declaration 74169,approved
declaration 74171,approved
declaration 7418,approved
declaration 74183,approved
declaration 74191,approved
declaration 74199,approved
declaration 74211,approved
declaration 74229,approved
declaration 74243,approved
declaration 74252,open
declaration 74260,approved
declaration 74269,approved
declaration 74279,approved
declaration 74287,approved
declaration 7429,approved
declaration 74296,approved
declaration 74305,approved
declaration 74315,approved
declaration 74327,approved
declaration 74335,approved
declaration 74343,approved
declaration 74351,approved
declaration 74361,approved
declaration 74369,approved
declaration 74377,approved
declaration 74390,approved
declaration 74400,approved
declaration 74408,approved
declaration 74422,approved
declaration 74440,approved
declaration 7445,approved
declaration 74457,approved
declaration 74471,approved
declaration 74479,approved
declaration 74491,approved
declaration 74493,approved
declaration 74506,approved
declaration 74523,approved
declaration 74549,approved
declaration 74559,approved
declaration 74569,approved
declaration 74583,approved
declaration 7459,approved
declaration 74605,approved
declaration 74620,approved
declaration 74628,open
declaration 74634,approved
declaration 74642,approved
declaration 74650,approved
declaration 74660,approved
declaration 74673,approved
declaration 74681,approved
declaration 74695,approved
declaration 7470,approved
declaration 74703,approved
declaration 74711,approved
declaration 74726,approved
declaration 74736,approved
declaration 74745,approved
declaration 74755,approved
declaration 74765,approved
declaration 74775,approved
declaration 74789,approved
declaration 74810,approved
declaration 74820,approved
declaration 74828,approved
declaration 7483,approved
declaration 74836,approved
declaration 74849,approved
declaration 7485,approved
declaration 74865,approved
declaration 74879,approved
declaration 74896,approved
declaration 74908,approved
declaration 74925,approved
declaration 74927,approved
declaration 74937,approved
declaration 74949,approved
declaration 74966,approved
declaration 74974,approved
declaration 74984,approved
declaration 7499,approved
declaration 74994,approved
declaration 75005,approved
declaration 75016,approved
declaration 75028,approved
declaration 75049,approved
declaration 75057,approved
declaration 75070,approved
declaration 75080,approved
declaration 75088,approved
declaration 7509,approved
declaration 75097,approved
declaration 751,approved
declaration 75111,approved
declaration 75125,approved
declaration 75135,approved
declaration 75145,approved
declaration 75158,approved
declaration 75175,approved
declaration 75185,approved
declaration 75193,approved
declaration 7521,approved
declaration 75213,approved
declaration 75215,approved
declaration 75231,approved
declaration 75243,approved
declaration 75257,approved
declaration 75267,approved
declaration 75277,approved
declaration 75289,approved
declaration 75310,approved
declaration 75323,approved
declaration 75341,approved
declaration 7537,approved
declaration 75371,approved
declaration 75391,approved
declaration 75412,approved
declaration 75421,approved
declaration 75435,approved
declaration 75443,approved
declaration 75453,approved
declaration 75465,approved
declaration 75475,approved
declaration 75483,approved
declaration 75492,approved
declaration 7550,approved
declaration 75501,approved
declaration 75511,approved
declaration 75519,approved
declaration 75535,approved
declaration 75546,approved
declaration 75558,approved
declaration 75576,approved
declaration 75584,approved
declaration 75592,approved
declaration 75603,approved
declaration 7561,approved
declaration 75613,approved
declaration 75623,approved
declaration 75633,approved
declaration 75643,approved
declaration 75653,approved
declaration 75668,approved
declaration 75684,approved
declaration 75701,approved
declaration 75716,approved
declaration 7573,approved
declaration 75735,approved
declaration 75744,approved
declaration 75755,approved
declaration 75767,approved
declaration 75777,approved
declaration 75791,approved
declaration 75799,approved
declaration 75809,approved
declaration 75817,approved
declaration 75832,approved
declaration 75848,approved
declaration 75856,approved
declaration 75865,approved
declaration 75874,approved
declaration 75888,approved
declaration 75907,approved
declaration 7592,approved
declaration 75923,approved
declaration 75933,approved
declaration 75935,approved
declaration 75949,approved
declaration 75963,approved
declaration 75985,approved
declaration 75993,approved
declaration 76001,open
declaration 76002,approved
declaration 76011,approved
declaration 76028,approved
declaration 76038,approved
declaration 76047,approved
declaration 76060,approved
declaration 76075,approved
declaration 76086,approved
declaration 76088,rejected
declaration 76089,rejected
declaration 76109,approved
declaration 76117,approved
declaration 76151,approved
declaration 76159,approved
declaration 76178,approved
declaration 76186,approved
declaration 76197,approved
declaration 7621,approved
declaration 76215,approved
declaration 76231,approved
declaration 76240,approved
declaration 76254,approved
declaration 76275,approved
declaration 76283,approved
declaration 76291,approved
declaration 76299,approved
declaration 763,approved
declaration 76308,approved
declaration 76318,approved
declaration 76329,approved
declaration 76337,approved
declaration 76350,approved
declaration 76358,approved
declaration 76366,approved
declaration 76378,approved
declaration 76388,approved
declaration 76398,approved
declaration 76414,approved
declaration 76426,approved
declaration 76436,approved
declaration 76449,approved
declaration 76457,approved
declaration 76465,approved
declaration 76475,approved
declaration 76486,rejected
declaration 76487,rejected
declaration 76509,approved
declaration 76519,approved
declaration 76534,approved
declaration 76549,approved
declaration 76563,approved
declaration 7657,approved
declaration 76571,approved
declaration 76581,approved
declaration 7659,approved
declaration 76596,approved
declaration 76606,approved
declaration 76624,approved
declaration 76637,approved
declaration 76652,approved
declaration 76667,approved
declaration 76685,approved
declaration 76701,approved
declaration 76714,approved
declaration 76742,approved
declaration 76750,approved
declaration 76760,approved
declaration 76773,approved
declaration 76775,approved
declaration 76788,approved
declaration 76802,approved
declaration 76810,approved
declaration 76818,approved
declaration 76828,approved
declaration 76836,approved
declaration 7685,approved
declaration 76851,approved
declaration 76863,approved
declaration 7687,rejected
declaration 76873,approved
declaration 76886,approved
declaration 76898,approved
declaration 76908,approved
declaration 76922,approved
declaration 76938,approved
declaration 76974,approved
declaration 76987,approved
declaration 76996,approved
declaration 7700,approved
declaration 77004,approved
declaration 77017,approved
declaration 77026,approved
declaration 77034,approved
declaration 77051,approved
declaration 77060,approved
declaration 77077,approved
declaration 77097,rejected
declaration 77110,approved
declaration 77126,approved
declaration 77138,approved
declaration 7714,approved
declaration 77148,approved
declaration 77161,approved
declaration 77178,approved
declaration 77188,approved
declaration 77196,approved
declaration 77213,approved
declaration 77221,approved
declaration 77230,approved
declaration 77240,approved
declaration 77248,approved
declaration 77256,approved
declaration 77264,approved
declaration 77272,approved
declaration 77287,approved
declaration 7729,approved
declaration 77300,approved
declaration 77310,approved
declaration 77320,approved
declaration 77328,approved
declaration 77338,approved
declaration 77346,approved
declaration 77356,approved
declaration 77364,approved
declaration 77374,approved
declaration 77382,approved
declaration 77397,approved
declaration 7741,approved
declaration 77411,approved
declaration 77421,approved
declaration 77429,approved
declaration 77437,approved
declaration 77445,approved
declaration 77455,approved
declaration 77465,approved
declaration 77480,approved
declaration 77490,approved
declaration 77500,approved
declaration 77511,approved
declaration 77521,approved
declaration 77531,approved
declaration 77539,approved
declaration 77549,approved
declaration 77559,approved
declaration 77568,approved
declaration 77577,approved
declaration 77587,approved
declaration 77595,approved
declaration 77607,approved
declaration 77619,approved
declaration 7762,approved
declaration 77637,approved
declaration 77648,approved
declaration 77656,approved
declaration 77666,approved
declaration 77676,approved
declaration 77684,approved
declaration 77710,approved
declaration 77720,approved
declaration 77728,approved
declaration 77738,approved
declaration 77746,approved
declaration 77755,approved
declaration 77763,approved
declaration 77778,approved
declaration 77786,approved
declaration 77794,approved
declaration 77806,approved
declaration 77816,approved
declaration 77827,approved
declaration 77841,approved
declaration 77849,approved
declaration 77859,approved
declaration 7786,approved
declaration 77880,approved
declaration 77892,approved
declaration 77904,approved
declaration 77916,approved
declaration 77926,approved
declaration 77935,approved
declaration 77943,approved
declaration 77955,approved
declaration 77979,approved
declaration 7799,approved
declaration 77996,approved
declaration 78004,approved
declaration 78012,approved
declaration 78022,approved
declaration 78035,approved
declaration 78045,approved
declaration 78055,approved
declaration 78069,approved
declaration 78078,approved
declaration 78088,approved
declaration 7809,approved
declaration 78110,approved
declaration 78124,approved
declaration 78126,approved
declaration 78145,approved
declaration 78156,approved
declaration 78164,approved
declaration 78188,approved
declaration 78198,approved
declaration 782,approved
declaration 78207,approved
declaration 7821,approved
declaration 78217,approved
declaration 78227,approved
declaration 78238,approved
declaration 78240,approved
declaration 78256,approved
declaration 78273,approved
declaration 78286,approved
declaration 78297,approved
declaration 78313,approved
declaration 78326,approved
declaration 78346,approved
declaration 78357,approved
declaration 78372,approved
declaration 78380,approved
declaration 78391,approved
