case_id,outcome
declaration 91225,approved
declaration 91232,approved
declaration 91236,approved
declaration 91240,approved
declaration 91245,approved
declaration 91249,approved
declaration 91258,approved
declaration 91262,rejected
declaration 91269,approved
declaration 91274,approved
declaration 91278,rejected
declaration 91282,approved
declaration 91286,approved
declaration 91290,approved
declaration 91295,approved
declaration 91299,approved
declaration 91303,approved
declaration 91307,approved
declaration 91312,approved
declaration 91316,approved
declaration 91324,approved
declaration 91328,approved
declaration 91332,approved
declaration 91337,approved
declaration 91342,approved
declaration 91346,approved
declaration 91350,approved
declaration 91354,approved
declaration 91358,approved
declaration 91363,approved
declaration 91371,approved
declaration 91375,approved
declaration 91379,approved
declaration 91384,rejected
declaration 91392,approved
declaration 91396,approved
declaration 91400,approved
declaration 91404,approved
declaration 91408,approved
declaration 91412,approved
declaration 91416,approved
declaration 91421,approved
declaration 91425,approved
declaration 91429,approved
declaration 91433,approved
declaration 91437,approved
declaration 91442,rejected
declaration 91446,rejected
declaration 91450,approved
declaration 91454,approved
declaration 91459,approved
declaration 91464,approved
declaration 91468,approved
declaration 91472,approved
declaration 91476,approved
declaration 91480,approved
declaration 91485,approved
declaration 91489,approved
declaration 91493,approved
declaration 91497,approved
declaration 91502,approved
declaration 91507,approved
declaration 91512,approved
declaration 91516,approved
declaration 91520,approved
declaration 91524,approved
declaration 91528,approved
declaration 91533,approved
declaration 91538,approved
declaration 91542,approved
declaration 91546,approved
declaration 91550,approved
declaration 91554,approved
declaration 91559,approved
declaration 91563,approved
declaration 91567,approved
declaration 91572,approved
declaration 91577,approved
declaration 91582,approved
declaration 91586,approved
declaration 91591,approved
declaration 91595,approved
declaration 91599,approved
declaration 91603,approved
declaration 91607,approved
declaration 91612,approved
declaration 91617,approved
declaration 91622,approved
declaration 91627,approved
declaration 91631,approved
declaration 91635,approved
declaration 91639,approved
declaration 91643,approved
declaration 91647,approved
declaration 91651,unknown
declaration 91653,approved
declaration 91657,approved
declaration 91661,approved
declaration 91668,approved
declaration 91672,approved
declaration 91676,approved
declaration 91680,approved
declaration 91684,approved
declaration 91688,approved
declaration 91692,approved
declaration 91696,approved
declaration 91700,approved
declaration 91704,approved
declaration 91709,approved
declaration 91714,approved
declaration 91719,approved
declaration 91724,approved
declaration 91728,approved
declaration 91732,approved
declaration 91736,approved
declaration 91740,approved
declaration 91744,approved
declaration 91748,approved
declaration 91752,approved
declaration 91756,approved
declaration 91761,approved
declaration 91765,approved
declaration 91770,approved
declaration 91777,approved
declaration 91781,approved
declaration 91785,approved
declaration 91789,approved
declaration 91794,approved
declaration 91802,approved
declaration 91810,approved
declaration 91814,approved
declaration 91818,approved
declaration 91823,approved
declaration 91827,approved
declaration 91831,rejected
declaration 91835,approved
declaration 91839,approved
declaration 91843,approved
declaration 91847,approved
declaration 91852,approved
declaration 91857,approved
declaration 91861,approved
declaration 91865,approved
declaration 91870,approved
declaration 91874,approved
declaration 91878,approved
declaration 91883,approved
declaration 91888,approved
declaration 91893,approved
declaration 91897,approved
declaration 91901,approved
declaration 91908,approved
declaration 91912,approved
declaration 91916,approved
declaration 91921,approved
declaration 91926,approved
declaration 91931,approved
declaration 91936,rejected
declaration 91940,approved
declaration 91944,approved
declaration 91948,approved
declaration 91952,approved
declaration 91957,approved
declaration 91961,approved
declaration 91965,unknown
declaration 91967,approved
declaration 91975,approved
declaration 91983,approved
declaration 91987,rejected
declaration 91994,approved
declaration 91999,approved
declaration 92003,approved
declaration 92007,approved
declaration 92011,approved
declaration 92015,approved
declaration 92019,approved
declaration 92023,approved
declaration 92028,approved
declaration 92033,approved
declaration 92038,approved
declaration 92045,approved
declaration 92050,approved
declaration 92054,approved
declaration 92058,approved
declaration 92062,approved
declaration 92067,approved
declaration 92071,approved
declaration 92075,approved
declaration 92079,approved
declaration 92083,approved
declaration 92087,approved
declaration 92092,approved
declaration 92096,approved
declaration 92100,approved
declaration 92104,approved
declaration 92109,approved
declaration 92113,approved
declaration 92117,approved
declaration 92121,approved
declaration 92125,approved
declaration 92130,approved
declaration 92134,approved
declaration 92139,approved
declaration 92143,approved
declaration 92148,approved
declaration 92153,approved
declaration 92158,approved
declaration 92163,approved
declaration 92168,approved
declaration 92172,approved
declaration 92176,approved
declaration 92181,approved
declaration 92185,approved
declaration 92190,approved
declaration 92195,approved
declaration 92199,approved
declaration 92204,approved
declaration 92208,approved
declaration 92213,approved
declaration 92217,approved
declaration 92222,approved
declaration 92226,unknown
declaration 92228,approved
declaration 92232,approved
declaration 92236,approved
declaration 92240,approved
declaration 92245,approved
declaration 92249,approved
declaration 92253,approved
declaration 92258,approved
declaration 92262,approved
declaration 92266,approved
declaration 92270,approved
declaration 92278,approved
declaration 92283,approved
declaration 92287,approved
declaration 92292,approved
declaration 92296,approved
declaration 92300,approved
declaration 92305,approved
declaration 92309,approved
declaration 92313,approved
declaration 92317,approved
declaration 92322,approved
declaration 92326,approved
declaration 92331,approved
declaration 92335,approved
declaration 92340,approved
declaration 92344,approved
declaration 92351,approved
declaration 92355,approved
declaration 92359,approved
declaration 92363,approved
declaration 92367,approved
declaration 92374,approved
declaration 92378,approved
declaration 92382,approved
declaration 92386,approved
declaration 92390,approved
declaration 92394,approved
declaration 92398,approved
declaration 92402,approved
declaration 92406,approved
declaration 92410,approved
declaration 92414,approved
declaration 92418,approved
declaration 92422,approved
declaration 92427,approved
declaration 92432,approved
declaration 92436,approved
declaration 92440,approved
declaration 92445,approved
declaration 92449,approved
declaration 92453,approved
declaration 92457,approved
declaration 92461,approved
declaration 92465,approved
declaration 92470,approved
declaration 92474,approved
declaration 92478,approved
declaration 92482,approved
declaration 92486,approved
declaration 92490,approved
declaration 92494,approved
declaration 92498,approved
declaration 92502,approved
declaration 92506,approved
declaration 92510,approved
declaration 92517,approved
declaration 92521,approved
declaration 92525,approved
declaration 92530,approved
declaration 92534,approved
declaration 92539,approved
declaration 92543,approved
declaration 92548,approved
declaration 92552,approved
declaration 92556,approved
declaration 92561,approved
declaration 92570,approved
declaration 92574,approved
declaration 92579,approved
declaration 92584,approved
declaration 92588,approved
declaration 92592,approved
declaration 92596,approved
declaration 92600,approved
declaration 92604,approved
declaration 92609,approved
declaration 92613,approved
declaration 92618,approved
declaration 92622,approved
declaration 92631,approved
declaration 92635,approved
declaration 92639,approved
declaration 92643,approved
declaration 92648,approved
declaration 92652,approved
declaration 92656,approved
declaration 92660,approved
declaration 92664,approved
declaration 92668,approved
declaration 92673,approved
declaration 92678,approved
declaration 92683,approved
declaration 92688,approved
declaration 92696,approved
declaration 92700,approved
declaration 92704,approved
declaration 92708,approved
declaration 92712,approved
declaration 92717,approved
declaration 92722,approved
declaration 92726,approved
declaration 92731,approved
declaration 92736,approved
declaration 92740,approved
declaration 92744,approved
declaration 92748,approved
declaration 92752,approved
declaration 92756,approved
declaration 92760,approved
declaration 92764,approved
declaration 92769,approved
declaration 92773,approved
declaration 92777,approved
declaration 92781,approved
declaration 92786,approved
declaration 92791,approved
declaration 92795,approved
declaration 92799,rejected
declaration 92803,approved
declaration 92808,approved
declaration 92813,approved
declaration 92817,approved
declaration 92822,approved
declaration 92826,approved
declaration 92830,approved
declaration 92834,approved
declaration 92838,approved
declaration 92842,approved
declaration 92846,approved
declaration 92851,approved
declaration 92856,approved
declaration 92860,approved
declaration 92865,approved
declaration 92870,approved
declaration 92874,approved
declaration 92879,approved
declaration 92884,approved
declaration 92888,approved
declaration 92892,approved
declaration 92899,approved
declaration 92904,approved
declaration 92909,approved
declaration 92914,approved
declaration 92919,approved
declaration 92924,approved
declaration 92929,approved
declaration 92934,approved
declaration 92938,approved
declaration 92942,rejected
declaration 92946,approved
declaration 92950,approved
declaration 92958,approved
declaration 92962,approved
declaration 92966,approved
declaration 92971,rejected
declaration 92975,approved
declaration 92979,approved
declaration 92986,approved
declaration 92990,approved
declaration 92994,approved
declaration 92998,approved
declaration 93002,approved
declaration 93006,approved
declaration 93011,approved
declaration 93015,approved
declaration 93019,approved
declaration 93023,approved
declaration 93028,approved
declaration 93033,approved
declaration 93037,approved
declaration 93041,rejected
declaration 93045,approved
declaration 93049,approved
declaration 93056,approved
declaration 93060,approved
declaration 93064,approved
declaration 93068,approved
declaration 93072,approved
declaration 93076,approved
declaration 93080,unknown
declaration 93082,approved
declaration 93086,approved
declaration 93091,approved
declaration 93095,approved
declaration 93099,approved
declaration 93104,approved
declaration 93112,approved
declaration 93117,rejected
declaration 93121,approved
declaration 93125,approved
declaration 93130,approved
declaration 93134,approved
declaration 93138,approved
declaration 93142,approved
declaration 93146,approved
declaration 93150,approved
declaration 93154,approved
declaration 93159,approved
declaration 93166,approved
declaration 93171,approved
declaration 93175,approved
declaration 93179,approved
declaration 93183,approved
declaration 93187,approved
declaration 93191,approved
declaration 93196,approved
declaration 93200,approved
declaration 93204,approved
declaration 93208,approved
declaration 93212,approved
declaration 93216,approved
declaration 93220,approved
declaration 93224,approved
declaration 93228,approved
declaration 93232,approved
declaration 93237,approved
declaration 93242,approved
declaration 93247,approved
declaration 93251,approved
declaration 93256,approved
declaration 93261,unknown
declaration 93263,approved
declaration 93268,approved
declaration 93272,approved
declaration 93276,approved
declaration 93280,approved
declaration 93284,approved
declaration 93288,approved
declaration 93292,approved
declaration 93296,approved
declaration 93300,approved
declaration 93304,approved
declaration 93308,approved
declaration 93312,approved
declaration 93316,approved
declaration 93320,rejected
declaration 93324,approved
declaration 93332,approved
declaration 93341,approved
declaration 93348,approved
declaration 93353,approved
declaration 93358,approved
declaration 93363,approved
declaration 93368,approved
declaration 93372,approved
declaration 93376,approved
declaration 93380,approved
declaration 93384,approved
declaration 93388,approved
declaration 93392,approved
declaration 93396,approved
declaration 93400,approved
declaration 93404,approved
declaration 93409,approved
declaration 93413,approved
declaration 93417,approved
declaration 93421,approved
declaration 93425,approved
declaration 93429,approved
declaration 93434,approved
declaration 93439,approved
declaration 93444,rejected
declaration 93448,approved
declaration 93453,approved
declaration 93457,rejected
declaration 93461,approved
declaration 93466,approved
declaration 93471,approved
declaration 93476,approved
declaration 93480,approved
declaration 93485,approved
declaration 93489,approved
declaration 93493,approved
declaration 93497,approved
declaration 93502,approved
declaration 93507,approved
declaration 93514,approved
declaration 93518,approved
declaration 93522,approved
declaration 93527,approved
declaration 93531,approved
declaration 93535,unknown
declaration 93537,approved
declaration 93544,approved
declaration 93548,approved
declaration 93552,approved
declaration 93557,approved
declaration 93562,approved
declaration 93566,approved
declaration 93571,approved
declaration 93575,approved
declaration 93580,approved
declaration 93584,approved
declaration 93588,approved
declaration 93592,approved
declaration 93602,approved
declaration 93606,approved
declaration 93610,approved
declaration 93614,approved
declaration 93619,approved
declaration 93624,approved
declaration 93629,approved
declaration 93633,approved
declaration 93637,approved
declaration 93641,approved
declaration 93645,approved
declaration 93650,approved
declaration 93654,approved
declaration 93658,approved
declaration 93662,approved
declaration 93666,approved
declaration 93671,approved
declaration 93676,approved
declaration 93680,approved
declaration 93685,approved
declaration 93690,approved
declaration 93695,approved
declaration 93700,approved
declaration 93704,approved
declaration 93709,approved
declaration 93714,approved
declaration 93719,approved
declaration 93723,approved
declaration 93728,approved
declaration 93732,approved
declaration 93736,approved
declaration 93740,approved
declaration 93745,approved
declaration 93750,approved
declaration 93758,approved
declaration 93763,approved
declaration 93767,approved
declaration 93774,approved
declaration 93778,approved
declaration 93782,approved
declaration 93787,approved
declaration 93791,approved
declaration 93795,approved
declaration 93799,approved
declaration 93804,approved
declaration 93809,approved
declaration 93813,approved
declaration 93817,approved
declaration 93825,approved
declaration 93829,approved
declaration 93833,approved
declaration 93838,approved
declaration 93843,approved
declaration 93847,approved
declaration 93851,approved
declaration 93856,approved
declaration 93860,approved
declaration 93864,approved
declaration 93872,approved
declaration 93876,approved
declaration 93880,approved
declaration 93885,approved
declaration 93889,approved
declaration 93894,approved
declaration 93898,approved
declaration 93903,approved
declaration 93908,approved
declaration 93913,approved
declaration 93918,approved
declaration 93922,approved
declaration 93927,approved
declaration 93932,approved
declaration 93936,approved
declaration 93941,approved
declaration 93946,approved
declaration 93951,approved
declaration 93955,approved
declaration 93959,approved
declaration 93964,approved
declaration 93973,approved
declaration 93982,approved
declaration 93987,approved
declaration 93992,approved
declaration 94000,approved
declaration 94004,approved
declaration 94008,approved
declaration 94012,approved
declaration 94017,approved
declaration 94025,approved
declaration 94029,approved
declaration 94034,approved
declaration 94038,approved
declaration 94042,approved
declaration 94046,approved
declaration 94050,approved
declaration 94054,approved
declaration 94061,approved
declaration 94065,approved
declaration 94069,approved
declaration 94074,approved
declaration 94079,approved
declaration 94083,approved
declaration 94087,approved
declaration 94091,approved
declaration 94096,approved
declaration 94101,approved
declaration 94105,approved
declaration 94110,rejected
declaration 94114,approved
declaration 94118,approved
declaration 94122,approved
declaration 94127,approved
declaration 94131,approved
declaration 94138,approved
declaration 94143,approved
declaration 94147,approved
declaration 94151,approved
declaration 94155,approved
declaration 94159,approved
declaration 94163,approved
declaration 94168,approved
declaration 94172,approved
declaration 94176,approved
declaration 94181,approved
declaration 94185,approved
declaration 94189,approved
declaration 94194,rejected
declaration 94198,approved
declaration 94202,approved
declaration 94206,approved
declaration 94211,approved
declaration 94216,approved
declaration 94220,approved
declaration 94228,approved
declaration 94236,approved
declaration 94240,approved
declaration 94245,approved
declaration 94250,approved
declaration 94255,approved
declaration 94260,approved
declaration 94268,approved
declaration 94272,approved
declaration 94276,approved
declaration 94280,approved
declaration 94285,approved
declaration 94290,approved
declaration 94294,approved
declaration 94298,rejected
declaration 94305,approved
declaration 94309,approved
declaration 94313,approved
declaration 94317,approved
declaration 94322,approved
declaration 94326,approved
declaration 94330,approved
declaration 94334,approved
declaration 94338,approved
declaration 94345,approved
declaration 94353,approved
declaration 94357,approved
declaration 94361,approved
declaration 94368,approved
declaration 94372,approved
declaration 94376,approved
declaration 94380,approved
declaration 94384,approved
declaration 94389,approved
declaration 94393,approved
declaration 94397,approved
declaration 94402,approved
declaration 94406,approved
declaration 94410,approved
declaration 94414,approved
declaration 94418,approved
declaration 94422,approved
declaration 94426,unknown
declaration 94428,approved
declaration 94432,approved
declaration 94436,approved
declaration 94441,approved
declaration 94446,unknown
declaration 94448,approved
declaration 94453,approved
declaration 94457,approved
declaration 94462,unknown
declaration 94464,approved
declaration 94471,approved
declaration 94475,approved
declaration 94480,approved
declaration 94484,approved
declaration 94489,unknown
declaration 94491,approved
declaration 94495,approved
declaration 94499,approved
declaration 94503,approved
declaration 94507,approved
declaration 94511,approved
declaration 94518,approved
declaration 94522,approved
declaration 94526,approved
declaration 94531,approved
declaration 94536,approved
declaration 94540,approved
declaration 94545,approved
declaration 94550,approved
declaration 94554,rejected
declaration 94558,approved
declaration 94562,approved
declaration 94566,approved
declaration 94570,rejected
declaration 94574,approved
declaration 94578,approved
declaration 94582,approved
declaration 94587,approved
declaration 94591,approved
declaration 94596,approved
declaration 94600,approved
declaration 94604,approved
declaration 94608,approved
declaration 94613,approved
declaration 94618,approved
declaration 94622,approved
declaration 94626,approved
declaration 94630,approved
declaration 94634,approved
declaration 94638,approved
declaration 94642,approved
declaration 94647,approved
declaration 94651,approved
declaration 94655,approved
declaration 94660,approved
declaration 94668,approved
declaration 94672,approved
declaration 94677,approved
declaration 94681,approved
declaration 94689,approved
declaration 94693,approved
declaration 94697,approved
declaration 94701,approved
declaration 94706,approved
declaration 94710,approved
declaration 94714,approved
declaration 94719,approved
declaration 94724,approved
declaration 94728,approved
declaration 94732,approved
declaration 94736,approved
declaration 94740,approved
declaration 94744,approved
declaration 94748,approved
declaration 94752,approved
declaration 94757,approved
declaration 94761,approved
declaration 94765,approved
declaration 94769,approved
declaration 94773,approved
declaration 94778,approved
declaration 94782,rejected
declaration 94786,approved
declaration 94790,approved
declaration 94794,approved
declaration 94798,approved
declaration 94803,approved
declaration 94807,approved
declaration 94811,approved
declaration 94819,approved
declaration 94823,approved
declaration 94830,approved
declaration 94834,approved
declaration 94838,approved
declaration 94843,approved
declaration 94848,approved
declaration 94852,approved
declaration 94856,approved
declaration 94860,approved
declaration 94865,approved
declaration 94870,approved
declaration 94874,approved
declaration 94879,approved
declaration 94883,approved
declaration 94887,approved
declaration 94891,approved
declaration 94895,approved
declaration 94899,approved
declaration 94903,approved
declaration 94907,approved
declaration 94911,approved
declaration 94916,approved
declaration 94920,approved
declaration 94924,approved
declaration 94928,approved
declaration 94933,approved
declaration 94937,rejected
declaration 94941,approved
declaration 94945,approved
declaration 94949,approved
declaration 94953,approved
declaration 94957,unknown
declaration 94959,approved
declaration 94963,approved
declaration 94967,approved
declaration 94971,approved
declaration 94976,approved
declaration 94981,approved
declaration 94988,approved
declaration 94992,approved
declaration 95000,approved
declaration 95004,approved
declaration 95008,approved
declaration 95012,approved
declaration 95017,approved
declaration 95021,approved
declaration 95025,approved
declaration 95029,approved
declaration 95034,approved
declaration 95038,approved
declaration 95042,approved
declaration 95047,approved
declaration 95052,approved
declaration 95057,approved
declaration 95062,approved
declaration 95066,approved
declaration 95070,approved
declaration 95075,approved
declaration 95079,approved
declaration 95083,approved
declaration 95087,approved
declaration 95091,approved
declaration 95095,approved
declaration 95099,approved
declaration 95103,approved
declaration 95107,approved
declaration 95112,approved
declaration 95116,approved
declaration 95120,approved
declaration 95128,approved
declaration 95132,approved
declaration 95137,approved
declaration 95141,approved
declaration 95149,unknown
declaration 95152,approved
declaration 95157,rejected
declaration 95161,approved
declaration 95165,approved
declaration 95169,approved
declaration 95174,approved
declaration 95178,approved
declaration 95182,unknown
declaration 95184,approved
declaration 95188,approved
declaration 95192,approved
declaration 95197,approved
declaration 95202,approved
declaration 95206,approved
declaration 95210,approved
declaration 95214,approved
declaration 95218,approved
declaration 95223,approved
declaration 95227,approved
declaration 95231,approved
declaration 95235,approved
declaration 95239,approved
declaration 95243,approved
declaration 95247,approved
declaration 95251,approved
declaration 95255,approved
declaration 95259,approved
declaration 95263,approved
declaration 95267,approved
declaration 95271,approved
declaration 95275,approved
declaration 95279,approved
declaration 95283,approved
declaration 95288,approved
declaration 95292,approved
declaration 95296,approved
declaration 95301,approved
declaration 95305,approved
declaration 95309,approved
declaration 95313,approved
declaration 95317,approved
declaration 95325,approved
declaration 95330,approved
declaration 95334,approved
declaration 95338,approved
declaration 95342,approved
declaration 95346,approved
declaration 95350,rejected
declaration 95354,approved
declaration 95358,approved
declaration 95363,approved
declaration 95367,approved
declaration 95372,approved
declaration 95376,approved
declaration 95380,approved
declaration 95384,approved
declaration 95388,approved
declaration 95393,approved
declaration 95397,approved
declaration 95402,approved
declaration 95406,approved
declaration 95411,approved
declaration 95416,approved
declaration 95423,approved
declaration 95428,approved
declaration 95432,approved
declaration 95436,approved
declaration 95440,approved
declaration 95444,approved
declaration 95448,approved
declaration 95452,approved
declaration 95456,approved
declaration 95460,approved
declaration 95464,approved
declaration 95468,approved
declaration 95473,approved
declaration 95477,approved
declaration 95481,approved
declaration 95486,approved
declaration 95491,approved
declaration 95495,approved
declaration 95500,approved
declaration 95505,approved
declaration 95509,approved
declaration 95513,approved
declaration 95518,approved
declaration 95523,approved
declaration 95527,approved
declaration 95531,approved
declaration 95535,unknown
declaration 95537,approved
declaration 95542,approved
declaration 95547,approved
declaration 95551,approved
declaration 95555,approved
declaration 95559,approved
declaration 95563,approved
declaration 95567,approved
declaration 95571,approved
declaration 95575,approved
declaration 95580,approved
declaration 95584,approved
declaration 95588,approved
declaration 95592,approved
declaration 95599,approved
declaration 95603,approved
declaration 95607,approved
declaration 95611,approved
declaration 95615,approved
declaration 95620,approved
declaration 95624,approved
declaration 95628,approved
declaration 95632,approved
declaration 95636,approved
declaration 95640,approved
declaration 95645,approved
declaration 95649,approved
declaration 95656,approved
declaration 95660,approved
declaration 95665,approved
declaration 95669,approved
declaration 95674,approved
declaration 95678,approved
declaration 95683,approved
declaration 95687,approved
declaration 95691,approved
declaration 95695,approved
declaration 95700,approved
declaration 95704,approved
declaration 95708,approved
declaration 95715,approved
declaration 95719,approved
declaration 95723,approved
declaration 95727,rejected
declaration 95731,approved
declaration 95735,approved
declaration 95739,approved
declaration 95743,approved
declaration 95747,approved
declaration 95754,approved
declaration 95758,approved
declaration 95762,approved
declaration 95766,approved
declaration 95771,approved
declaration 95775,approved
declaration 95779,approved
declaration 95783,approved
declaration 95788,approved
declaration 95792,approved
declaration 95796,approved
declaration 95800,approved
declaration 95805,approved
declaration 95810,approved
declaration 95814,approved
declaration 95819,approved
declaration 95823,approved
declaration 95832,approved
declaration 95836,approved
declaration 95840,approved
declaration 95844,approved
declaration 95848,approved
declaration 95852,approved
declaration 95857,approved
declaration 95861,approved
declaration 95866,approved
declaration 95870,rejected
declaration 95874,approved
declaration 95878,approved
declaration 95882,approved
declaration 95887,approved
declaration 95892,approved
declaration 95899,approved
declaration 95903,approved
declaration 95907,approved
declaration 95912,approved
declaration 95916,approved
declaration 95920,approved
declaration 95925,approved
declaration 95932,approved
declaration 95936,approved
declaration 95943,approved
declaration 95947,approved
declaration 95952,approved
declaration 95959,approved
declaration 95964,unknown
declaration 95966,rejected
declaration 95970,approved
declaration 95974,approved
declaration 95978,approved
declaration 95982,approved
declaration 95986,approved
declaration 95991,approved
declaration 95995,approved
declaration 96003,approved
declaration 96007,approved
declaration 96011,approved
declaration 96015,approved
declaration 96019,approved
declaration 96023,approved
declaration 96028,approved
declaration 96035,approved
declaration 96039,approved
declaration 96043,approved
declaration 96047,approved
declaration 96051,approved
declaration 96055,approved
declaration 96059,approved
declaration 96063,approved
declaration 96068,approved
declaration 96072,approved
declaration 96077,approved
declaration 96081,approved
declaration 96085,approved
declaration 96089,rejected
declaration 96093,approved
declaration 96098,rejected
declaration 96103,approved
declaration 96107,approved
declaration 96111,approved
declaration 96122,approved
declaration 96126,approved
declaration 96131,approved
declaration 96135,approved
declaration 96139,approved
declaration 96143,approved
declaration 96147,approved
declaration 96151,approved
declaration 96155,approved
declaration 96159,approved
declaration 96163,approved
declaration 96167,approved
declaration 96171,rejected
declaration 96175,rejected
declaration 96179,approved
declaration 96183,approved
declaration 96188,approved
declaration 96192,approved
declaration 96197,approved
declaration 96202,approved
declaration 96206,approved
declaration 96211,approved
declaration 96216,approved
declaration 96220,approved
declaration 96227,approved
declaration 96231,approved
declaration 96235,approved
declaration 96239,approved
declaration 96243,approved
declaration 96247,approved
declaration 96251,approved
declaration 96255,unknown
declaration 96257,approved
declaration 96261,approved
declaration 96265,approved
declaration 96269,approved
declaration 96273,approved
declaration 96278,approved
declaration 96282,approved
declaration 96286,approved
declaration 96290,approved
declaration 96294,approved
declaration 96298,approved
declaration 96302,approved
declaration 96306,approved
declaration 96311,rejected
declaration 96315,approved
declaration 96319,approved
declaration 96323,approved
declaration 96327,approved
declaration 96331,approved
declaration 96335,approved
declaration 96342,approved
declaration 96347,approved
declaration 96351,approved
declaration 96355,approved
declaration 96360,approved
declaration 96364,unknown
declaration 96366,approved
declaration 96374,approved
declaration 96379,approved
declaration 96390,approved
declaration 96394,approved
declaration 96398,approved
declaration 96403,approved
declaration 96411,approved
declaration 96415,approved
declaration 96419,approved
declaration 96424,approved
declaration 96428,approved
declaration 96433,approved
declaration 96438,approved
declaration 96443,approved
declaration 96448,approved
declaration 96455,approved
declaration 96459,approved
declaration 96463,approved
declaration 96467,approved
declaration 96471,approved
declaration 96475,approved
declaration 96479,approved
declaration 96483,approved
declaration 96487,approved
declaration 96491,approved
declaration 96495,approved
declaration 96499,approved
declaration 96503,approved
declaration 96508,approved
declaration 96513,approved
declaration 96517,approved
declaration 96521,approved
declaration 96526,approved
declaration 96530,rejected
declaration 96534,approved
declaration 96539,approved
declaration 96543,approved
declaration 96551,approved
declaration 96555,approved
declaration 96559,approved
declaration 96563,approved
declaration 96567,approved
declaration 96571,approved
declaration 96576,approved
declaration 96584,approved
declaration 96588,approved
declaration 96592,approved
declaration 96596,approved
declaration 96601,approved
declaration 96605,approved
declaration 96609,approved
declaration 96613,approved
declaration 96618,approved
declaration 96623,approved
declaration 96627,approved
declaration 96631,approved
declaration 96635,approved
declaration 96639,approved
declaration 96644,rejected
declaration 96649,unknown
declaration 96651,approved
declaration 96656,approved
declaration 96661,approved
declaration 96670,approved
declaration 96679,approved
declaration 96684,approved
declaration 96692,approved
declaration 96698,approved
declaration 96703,approved
declaration 96708,approved
declaration 96714,approved
declaration 96720,approved
declaration 96728,approved
declaration 96734,approved
declaration 96740,approved
declaration 96745,approved
declaration 96750,approved
declaration 96755,approved
declaration 96760,approved
declaration 96765,approved
declaration 96770,approved
declaration 96780,approved
declaration 96790,approved
declaration 96796,approved
declaration 96802,approved
declaration 96807,approved
declaration 96812,approved
declaration 96818,approved
declaration 96824,approved
declaration 96829,approved
declaration 96834,approved
declaration 96839,rejected
declaration 96844,approved
declaration 96849,approved
declaration 96854,approved
declaration 96859,approved
declaration 96864,approved
declaration 96869,approved
declaration 96874,approved
declaration 96880,approved
declaration 96886,approved
declaration 96891,approved
declaration 96897,approved
declaration 96902,approved
declaration 96907,approved
declaration 96913,approved
declaration 96918,approved
declaration 96923,approved
declaration 96929,rejected
declaration 96933,approved
declaration 96939,approved
declaration 96944,approved
declaration 96950,approved
declaration 96955,approved
declaration 96960,approved
declaration 96965,approved
declaration 96970,approved
declaration 96975,approved
declaration 96981,approved
declaration 96987,approved
declaration 96993,approved
declaration 96998,unknown
declaration 97000,approved
declaration 97005,approved
declaration 97010,approved
declaration 97015,approved
declaration 97020,approved
declaration 97025,approved
declaration 97034,approved
declaration 97040,approved
declaration 97046,rejected
declaration 97050,approved
declaration 97056,approved
declaration 97064,approved
declaration 97070,approved
declaration 97076,approved
declaration 97081,approved
declaration 97087,approved
declaration 97095,unknown
declaration 97097,approved
declaration 97103,approved
declaration 97115,approved
declaration 97120,approved
declaration 97129,approved
declaration 97135,approved
declaration 97143,approved
declaration 97149,approved
declaration 97155,approved
declaration 97160,approved
declaration 97165,approved
declaration 97171,approved
declaration 97177,approved
declaration 97183,approved
declaration 97191,approved
declaration 97197,approved
declaration 97202,approved
declaration 97213,approved
declaration 97219,approved
declaration 97224,approved
declaration 97229,approved
declaration 97234,approved
declaration 97239,approved
declaration 97244,approved
declaration 97249,approved
declaration 97254,approved
declaration 97259,approved
declaration 97264,approved
declaration 97270,approved
declaration 97275,approved
declaration 97280,approved
declaration 97286,approved
declaration 97291,approved
declaration 97296,approved
declaration 97301,approved
declaration 97306,approved
declaration 97312,approved
declaration 97317,approved
declaration 97322,approved
declaration 97328,approved
declaration 97334,approved
declaration 97339,approved
declaration 97344,approved
declaration 97350,approved
declaration 97356,approved
declaration 97362,approved
declaration 97368,approved
declaration 97374,approved
declaration 97379,approved
declaration 97384,approved
declaration 97389,approved
declaration 97395,approved
declaration 97401,unknown
declaration 97403,approved
declaration 97408,approved
declaration 97417,approved
declaration 97426,approved
declaration 97435,approved
declaration 97440,rejected
declaration 97448,approved
declaration 97454,approved
declaration 97459,approved
declaration 97464,approved
declaration 97469,approved
declaration 97474,approved
declaration 97482,approved
declaration 97488,approved
declaration 97494,approved
declaration 97500,approved
declaration 97505,approved
declaration 97510,approved
declaration 97515,approved
declaration 97521,approved
declaration 97527,approved
declaration 97532,approved
declaration 97540,approved
declaration 97545,approved
declaration 97550,approved
declaration 97555,approved
declaration 97560,approved
declaration 97565,approved
declaration 97570,rejected
declaration 97574,approved
declaration 97579,approved
declaration 97585,approved
declaration 97590,approved
declaration 97595,rejected
declaration 97602,rejected
declaration 97606,approved
declaration 97612,approved
declaration 97618,approved
declaration 97623,approved
declaration 97632,approved
declaration 97637,approved
declaration 97649,approved
declaration 97654,approved
declaration 97659,approved
declaration 97664,approved
declaration 97670,approved
declaration 97675,approved
declaration 97680,approved
declaration 97686,approved
declaration 97695,approved
declaration 97700,approved
declaration 97708,approved
declaration 97713,approved
declaration 97718,approved
